Objekt,X,Y,Razdalja_mm,Čas
yellow_cone,975,467,0,00:42:42.277906
orange_cone,48,154,1754,00:42:42.316240
yellow_cone,974,467,0,00:42:42.316596
orange_cone,48,154,1748,00:42:42.358298
yellow_cone,974,467,0,00:42:42.358644
orange_cone,49,158,1748,00:42:42.399887
yellow_cone,975,468,0,00:42:42.400258
orange_cone,49,165,1747,00:42:42.438323
yellow_cone,975,468,0,00:42:42.438654
orange_cone,49,165,1749,00:42:42.471920
yellow_cone,975,468,0,00:42:42.472247
orange_cone,48,157,1748,00:42:42.500542
yellow_cone,975,469,0,00:42:42.500951
orange_cone,48,157,1754,00:42:42.540409
yellow_cone,975,469,0,00:42:42.540746
orange_cone,48,152,1755,00:42:42.576841
yellow_cone,973,468,0,00:42:42.577158
orange_cone,48,152,1745,00:42:42.608019
yellow_cone,976,469,0,00:42:42.608325
orange_cone,48,152,1740,00:42:42.643238
yellow_cone,976,469,0,00:42:42.643552
orange_cone,48,154,1742,00:42:42.674262
orange_cone,48,154,1744,00:42:42.708494
orange_cone,49,163,1748,00:42:42.737904
yellow_cone,974,468,0,00:42:42.738214
orange_cone,49,163,1756,00:42:42.771206
yellow_cone,974,468,0,00:42:42.771531
orange_cone,47,154,1737,00:42:42.800004
orange_cone,47,154,1741,00:42:42.833358
orange_cone,48,152,1746,00:42:42.862553
yellow_cone,976,468,0,00:42:42.862894
orange_cone,48,152,1758,00:42:42.903993
yellow_cone,976,468,0,00:42:42.904295
orange_cone,48,164,1747,00:42:42.936382
yellow_cone,975,468,0,00:42:42.936727
orange_cone,48,160,1758,00:42:42.973385
yellow_cone,47,162,1751,00:42:42.973644
orange_cone,48,160,1747,00:42:43.012331
yellow_cone,47,162,1745,00:42:43.012580
orange_cone,48,164,1750,00:42:43.044886
yellow_cone,47,165,1749,00:42:43.045102
yellow_cone,975,468,0,00:42:43.045348
orange_cone,48,164,1751,00:42:43.077765
yellow_cone,47,165,1751,00:42:43.077997
yellow_cone,975,468,0,00:42:43.078278
orange_cone,48,162,1749,00:42:43.107433
yellow_cone,974,468,0,00:42:43.107730
yellow_cone,47,163,1748,00:42:43.107919
orange_cone,48,162,1759,00:42:43.151387
yellow_cone,974,468,0,00:42:43.151793
yellow_cone,47,163,1751,00:42:43.152047
orange_cone,48,162,1747,00:42:43.197106
yellow_cone,973,467,0,00:42:43.197544
orange_cone,47,162,1747,00:42:43.242483
yellow_cone,46,163,1747,00:42:43.242763
yellow_cone,973,466,0,00:42:43.243106
orange_cone,47,156,1739,00:42:43.274281
yellow_cone,975,468,0,00:42:43.274659
yellow_cone,47,163,1760,00:42:43.274905
orange_cone,47,156,1748,00:42:43.315624
yellow_cone,975,468,0,00:42:43.315991
yellow_cone,47,163,1749,00:42:43.316233
orange_cone,48,162,1753,00:42:43.358398
yellow_cone,973,467,0,00:42:43.358732
yellow_cone,47,164,1751,00:42:43.358934
orange_cone,49,161,1746,00:42:43.389484
yellow_cone,974,467,0,00:42:43.389787
orange_cone,49,161,1755,00:42:43.424063
yellow_cone,974,467,0,00:42:43.424364
orange_cone,47,159,1746,00:42:43.454323
yellow_cone,974,468,0,00:42:43.454659
orange_cone,47,159,1749,00:42:43.489119
yellow_cone,974,468,0,00:42:43.489458
orange_cone,47,165,1751,00:42:43.519127
yellow_cone,974,467,0,00:42:43.519491
orange_cone,47,165,1742,00:42:43.554440
yellow_cone,974,467,0,00:42:43.554792
orange_cone,48,161,1758,00:42:43.585275
yellow_cone,974,466,0,00:42:43.585625
yellow_cone,47,162,1755,00:42:43.585866
orange_cone,48,161,1745,00:42:43.627071
yellow_cone,974,466,0,00:42:43.627425
yellow_cone,47,162,1744,00:42:43.627649
orange_cone,47,161,1738,00:42:43.659165
yellow_cone,974,468,0,00:42:43.659507
orange_cone,47,163,1742,00:42:43.689721
yellow_cone,975,469,0,00:42:43.690069
orange_cone,47,163,1749,00:42:43.725863
yellow_cone,975,469,0,00:42:43.726272
orange_cone,48,161,1754,00:42:43.758818
yellow_cone,974,469,0,00:42:43.759159
orange_cone,48,161,1742,00:42:43.795513
yellow_cone,974,469,0,00:42:43.795847
orange_cone,48,160,1745,00:42:43.826244
yellow_cone,975,467,0,00:42:43.826544
orange_cone,48,160,1751,00:42:43.868040
yellow_cone,975,467,0,00:42:43.868398
orange_cone,47,161,1744,00:42:43.900201
yellow_cone,974,468,0,00:42:43.900556
yellow_cone,975,468,0,00:42:43.930103
orange_cone,48,161,1742,00:42:43.930373
yellow_cone,975,468,0,00:42:43.968196
orange_cone,48,161,1751,00:42:43.968479
yellow_cone,974,467,0,00:42:43.997377
orange_cone,47,160,1752,00:42:43.997652
yellow_cone,974,467,0,00:42:44.032795
orange_cone,47,160,1744,00:42:44.033085
yellow_cone,975,466,0,00:42:44.063311
orange_cone,47,159,1737,00:42:44.063604
yellow_cone,975,466,0,00:42:44.097601
orange_cone,47,159,1754,00:42:44.097881
yellow_cone,974,467,0,00:42:44.127886
orange_cone,48,163,1745,00:42:44.128159
yellow_cone,974,467,0,00:42:44.162102
orange_cone,48,163,1745,00:42:44.162386
yellow_cone,975,467,0,00:42:44.192717
orange_cone,48,164,1746,00:42:44.193016
yellow_cone,975,467,0,00:42:44.225955
orange_cone,48,164,1746,00:42:44.226248
orange_cone,48,161,1749,00:42:44.264000
yellow_cone,974,465,0,00:42:44.264359
orange_cone,48,158,1757,00:42:44.299176
yellow_cone,974,469,0,00:42:44.299519
orange_cone,48,158,1753,00:42:44.337594
yellow_cone,974,469,0,00:42:44.337894
orange_cone,47,161,1739,00:42:44.364699
yellow_cone,974,467,0,00:42:44.364984
orange_cone,47,161,1753,00:42:44.408926
yellow_cone,974,467,0,00:42:44.409323
orange_cone,47,162,1738,00:42:44.461263
yellow_cone,973,467,0,00:42:44.461653
orange_cone,48,159,1751,00:42:44.506773
yellow_cone,974,467,0,00:42:44.507148
orange_cone,48,161,1740,00:42:44.549756
yellow_cone,973,468,0,00:42:44.550142
yellow_cone,47,164,1741,00:42:44.550381
orange_cone,48,161,1750,00:42:44.594703
yellow_cone,973,468,0,00:42:44.595085
yellow_cone,47,164,1750,00:42:44.595334
orange_cone,48,159,1742,00:42:44.639011
yellow_cone,976,467,0,00:42:44.639400
orange_cone,47,158,1743,00:42:44.683955
yellow_cone,975,468,0,00:42:44.684317
orange_cone,47,162,1743,00:42:44.724307
yellow_cone,975,467,0,00:42:44.724620
orange_cone,47,162,1751,00:42:44.763005
yellow_cone,975,467,0,00:42:44.763332
orange_cone,47,160,1749,00:42:44.803876
yellow_cone,974,467,0,00:42:44.804207
orange_cone,46,161,1749,00:42:44.841154
yellow_cone,975,467,0,00:42:44.841500
orange_cone,46,161,1748,00:42:44.881939
yellow_cone,975,467,0,00:42:44.882302
orange_cone,46,161,1751,00:42:44.917789
yellow_cone,975,468,0,00:42:44.918461
orange_cone,46,160,1749,00:42:44.953271
yellow_cone,973,467,0,00:42:44.953598
orange_cone,46,160,1753,00:42:44.990028
yellow_cone,973,467,0,00:42:44.990357
orange_cone,45,163,1738,00:42:45.026665
yellow_cone,976,468,0,00:42:45.027016
orange_cone,45,163,1739,00:42:45.071581
yellow_cone,976,468,0,00:42:45.072008
yellow_cone,976,467,0,00:42:45.118413
orange_cone,43,163,1748,00:42:45.118722
orange_cone,43,160,1728,00:42:45.152133
yellow_cone,975,467,0,00:42:45.152428
orange_cone,43,160,1736,00:42:45.184859
yellow_cone,975,467,0,00:42:45.185153
orange_cone,43,162,1740,00:42:45.214848
yellow_cone,976,469,0,00:42:45.215145
orange_cone,43,162,1734,00:42:45.247562
yellow_cone,976,469,0,00:42:45.247861
orange_cone,41,160,1738,00:42:45.278364
yellow_cone,977,467,0,00:42:45.278728
orange_cone,42,161,1738,00:42:45.317318
yellow_cone,975,468,0,00:42:45.317674
orange_cone,42,161,1742,00:42:45.352034
yellow_cone,975,468,0,00:42:45.352360
orange_cone,41,162,1724,00:42:45.382238
yellow_cone,975,468,0,00:42:45.382552
orange_cone,41,162,1743,00:42:45.416282
yellow_cone,975,468,0,00:42:45.416570
orange_cone,43,159,1745,00:42:45.446522
yellow_cone,974,468,0,00:42:45.446825
orange_cone,43,159,1733,00:42:45.481338
yellow_cone,974,468,0,00:42:45.481638
orange_cone,42,163,1731,00:42:45.511923
yellow_cone,973,468,0,00:42:45.512233
orange_cone,42,163,1733,00:42:45.546574
yellow_cone,973,468,0,00:42:45.546880
orange_cone,41,161,1727,00:42:45.577538
yellow_cone,41,162,1729,00:42:45.577778
yellow_cone,973,467,0,00:42:45.578051
orange_cone,41,161,1734,00:42:45.611973
yellow_cone,41,162,1734,00:42:45.612205
yellow_cone,973,467,0,00:42:45.612475
orange_cone,42,162,1743,00:42:45.652070
yellow_cone,975,468,0,00:42:45.682028
orange_cone,42,163,1734,00:42:45.682287
yellow_cone,975,468,0,00:42:45.720343
orange_cone,42,163,1739,00:42:45.720622
orange_cone,43,164,1735,00:42:45.753450
orange_cone,43,164,1738,00:42:45.787317
yellow_cone,976,467,0,00:42:45.817177
orange_cone,43,164,1738,00:42:45.817555
yellow_cone,976,467,0,00:42:45.857513
orange_cone,43,164,1741,00:42:45.857790
orange_cone,46,163,1749,00:42:45.891515
yellow_cone,977,468,0,00:42:45.891816
orange_cone,48,166,1750,00:42:45.921491
yellow_cone,975,469,0,00:42:45.921788
orange_cone,48,166,1755,00:42:45.957135
yellow_cone,975,469,0,00:42:45.957570
orange_cone,48,162,1749,00:42:45.995866
yellow_cone,975,466,0,00:42:45.996223
orange_cone,48,162,1748,00:42:46.037243
yellow_cone,975,466,0,00:42:46.037594
orange_cone,49,156,1752,00:42:46.077869
yellow_cone,974,467,0,00:42:46.078220
orange_cone,49,164,1751,00:42:46.111014
yellow_cone,974,467,0,00:42:46.111342
orange_cone,49,164,1749,00:42:46.151218
yellow_cone,974,467,0,00:42:46.151568
orange_cone,48,144,1750,00:42:46.190830
yellow_cone,974,467,0,00:42:46.191206
yellow_cone,48,151,1754,00:42:46.191425
orange_cone,49,151,1757,00:42:46.228579
yellow_cone,973,468,0,00:42:46.228921
orange_cone,49,151,1753,00:42:46.264888
yellow_cone,973,468,0,00:42:46.265205
orange_cone,50,155,1756,00:42:46.293163
yellow_cone,974,467,0,00:42:46.293501
orange_cone,50,155,1756,00:42:46.326961
yellow_cone,974,467,0,00:42:46.327279
orange_cone,52,145,1757,00:42:46.357254
yellow_cone,974,467,0,00:42:46.357604
orange_cone,52,145,1761,00:42:46.391256
yellow_cone,974,467,0,00:42:46.391630
orange_cone,53,154,1758,00:42:46.423183
yellow_cone,974,468,0,00:42:46.423911
orange_cone,54,150,1765,00:42:46.455526
yellow_cone,973,467,0,00:42:46.455881
orange_cone,54,150,1768,00:42:46.493622
yellow_cone,973,467,0,00:42:46.493980
yellow_cone,976,468,0,00:42:46.531277
orange_cone,55,151,1772,00:42:46.531573
yellow_cone,976,468,0,00:42:46.571933
orange_cone,55,151,1765,00:42:46.572214
yellow_cone,975,469,0,00:42:46.612432
orange_cone,55,149,1772,00:42:46.612688
yellow_cone,975,468,0,00:42:46.651067
orange_cone,57,151,1776,00:42:46.651361
yellow_cone,975,468,0,00:42:46.691202
orange_cone,57,151,1769,00:42:46.691485
yellow_cone,975,467,0,00:42:46.731679
yellow_cone,974,468,0,00:42:46.770294
yellow_cone,974,468,0,00:42:46.811496
yellow_cone,974,468,0,00:42:46.856545
yellow_cone,972,468,0,00:42:46.895583
yellow_cone,972,468,0,00:42:46.936321
yellow_cone,973,469,0,00:42:46.965406
yellow_cone,973,468,0,00:42:46.995727
yellow_cone,973,468,0,00:42:47.030946
yellow_cone,970,467,0,00:42:47.183859
yellow_cone,970,467,0,00:42:47.219014
yellow_cone,970,468,0,00:42:47.453543
yellow_cone,973,468,0,00:42:47.484231
yellow_cone,973,468,0,00:42:47.520439
yellow_cone,971,467,0,00:42:47.551595
yellow_cone,971,467,0,00:42:47.587525
yellow_cone,972,466,0,00:42:47.619374
yellow_cone,972,466,0,00:42:47.652918
yellow_cone,972,466,0,00:42:47.683768
yellow_cone,972,466,0,00:42:47.718565
orange_cone,56,164,1766,00:42:47.916305
yellow_cone,970,466,0,00:42:47.916631
orange_cone,56,164,1761,00:42:47.951131
yellow_cone,970,466,0,00:42:47.951477
orange_cone,54,157,1766,00:42:47.982081
orange_cone,54,157,1769,00:42:48.017472
orange_cone,54,157,1760,00:42:48.050705
orange_cone,53,161,1761,00:42:48.084580
orange_cone,53,161,1753,00:42:48.121201
orange_cone,54,156,1762,00:42:48.284325
orange_cone,54,156,1767,00:42:48.318348
yellow_cone,971,467,0,00:42:48.354860
orange_cone,55,162,1763,00:42:48.386260
orange_cone,55,162,1756,00:42:48.424947
orange_cone,55,162,1763,00:42:48.460214
yellow_cone,971,467,0,00:42:48.460540
orange_cone,55,162,1761,00:42:48.491644
yellow_cone,971,467,0,00:42:48.491950
orange_cone,55,153,1764,00:42:48.522257
orange_cone,55,153,1758,00:42:48.563400
orange_cone,55,156,1758,00:42:48.604291
yellow_cone,969,467,0,00:42:48.604625
orange_cone,54,159,1763,00:42:48.644870
orange_cone,54,159,1764,00:42:48.685008
orange_cone,55,155,1764,00:42:48.725159
yellow_cone,971,467,0,00:42:48.725505
orange_cone,55,158,1761,00:42:48.836300
yellow_cone,971,467,0,00:42:48.836612
orange_cone,55,158,1766,00:42:48.874560
yellow_cone,974,468,0,00:42:48.874934
orange_cone,55,158,1763,00:42:48.918168
yellow_cone,974,468,0,00:42:48.918535
orange_cone,55,157,1755,00:42:48.961500
yellow_cone,970,467,0,00:42:48.961865
yellow_cone,972,467,0,00:42:49.002394
yellow_cone,972,467,0,00:42:49.044479
orange_cone,56,155,1774,00:42:49.086933
orange_cone,55,154,1768,00:42:49.125653
yellow_cone,972,468,0,00:42:49.126008
orange_cone,55,154,1760,00:42:49.168773
yellow_cone,972,468,0,00:42:49.169147
yellow_cone,972,467,0,00:42:49.212014
orange_cone,56,153,1757,00:42:49.259410
yellow_cone,973,467,0,00:42:49.259753
orange_cone,56,159,1765,00:42:49.299825
orange_cone,56,159,1767,00:42:49.341981
orange_cone,57,152,1769,00:42:49.415247
orange_cone,57,152,1768,00:42:49.452012
orange_cone,56,160,1767,00:42:49.545036
orange_cone,56,160,1765,00:42:49.578276
orange_cone,56,156,1769,00:42:49.671007
orange_cone,56,156,1765,00:42:49.704232
yellow_cone,973,468,0,00:42:49.955641
yellow_cone,973,468,0,00:42:49.991162
orange_cone,57,162,1776,00:42:50.092065
orange_cone,57,162,1776,00:42:50.124407
yellow_cone,971,468,0,00:42:50.191294
yellow_cone,971,468,0,00:42:50.227265
yellow_cone,971,467,0,00:42:50.258780
orange_cone,58,156,1772,00:42:50.259041
yellow_cone,971,467,0,00:42:50.295235
orange_cone,58,156,1766,00:42:50.295511
orange_cone,57,162,1772,00:42:50.326309
orange_cone,57,162,1772,00:42:50.361612
yellow_cone,972,467,0,00:42:50.468254
yellow_cone,972,468,0,00:42:50.496044
yellow_cone,972,468,0,00:42:50.528351
yellow_cone,970,469,0,00:42:50.692625
yellow_cone,970,469,0,00:42:50.725106
yellow_cone,972,468,0,00:42:51.006872
yellow_cone,972,467,0,00:42:51.140433
orange_cone,57,146,1768,00:42:51.186077
yellow_cone,973,468,0,00:42:51.186464
yellow_cone,972,467,0,00:42:51.227465
yellow_cone,972,467,0,00:42:51.264357
orange_cone,57,154,1774,00:42:51.293371
yellow_cone,973,467,0,00:42:51.293689
orange_cone,57,154,1765,00:42:51.325793
yellow_cone,973,467,0,00:42:51.326107
orange_cone,56,144,1765,00:42:51.354777
orange_cone,56,144,1765,00:42:51.397546
yellow_cone,971,467,0,00:42:51.436754
orange_cone,56,152,1760,00:42:51.437013
orange_cone,56,150,1763,00:42:51.565136
yellow_cone,971,469,0,00:42:51.598145
orange_cone,56,145,1762,00:42:51.598486
yellow_cone,971,469,0,00:42:51.639545
orange_cone,56,145,1764,00:42:51.639860
orange_cone,57,146,1773,00:42:51.729410
yellow_cone,972,468,0,00:42:51.729828
orange_cone,56,149,1773,00:42:51.772310
orange_cone,56,149,1772,00:42:51.816498
orange_cone,56,152,1768,00:42:51.856346
orange_cone,56,158,1765,00:42:51.892266
orange_cone,56,158,1764,00:42:51.933920
yellow_cone,970,468,0,00:42:51.974156
orange_cone,56,151,1772,00:42:51.974419
yellow_cone,971,469,0,00:42:52.011011
yellow_cone,971,469,0,00:42:52.050484
orange_cone,55,154,1766,00:42:52.187920
yellow_cone,972,469,0,00:42:52.188227
orange_cone,55,154,1765,00:42:52.228754
yellow_cone,972,469,0,00:42:52.229106
yellow_cone,972,467,0,00:42:52.264252
yellow_cone,972,468,0,00:42:52.308838
yellow_cone,972,468,0,00:42:52.354109
orange_cone,56,156,1758,00:42:52.482565
yellow_cone,973,469,0,00:42:52.482888
orange_cone,56,156,1761,00:42:52.520280
yellow_cone,973,469,0,00:42:52.520615
orange_cone,56,155,1773,00:42:52.549977
yellow_cone,971,467,0,00:42:52.550316
orange_cone,56,155,1764,00:42:52.584072
yellow_cone,971,467,0,00:42:52.584411
orange_cone,56,156,1768,00:42:52.677700
orange_cone,56,156,1764,00:42:52.711972
yellow_cone,973,469,0,00:42:52.742594
yellow_cone,973,469,0,00:42:52.773602
orange_cone,57,155,1764,00:42:52.845951
yellow_cone,972,469,0,00:42:52.846284
orange_cone,57,155,1773,00:42:52.880648
yellow_cone,972,469,0,00:42:52.880974
orange_cone,56,157,1762,00:42:52.911246
orange_cone,56,157,1775,00:42:52.946440
orange_cone,56,153,1777,00:42:52.977503
yellow_cone,971,468,0,00:42:52.977846
orange_cone,56,153,1767,00:42:53.012703
yellow_cone,971,468,0,00:42:53.013055
yellow_cone,972,468,0,00:42:53.046107
orange_cone,56,160,1760,00:42:53.046634
orange_cone,56,149,1773,00:42:53.077046
orange_cone,56,149,1772,00:42:53.112227
orange_cone,55,153,1770,00:42:53.142621
yellow_cone,973,467,0,00:42:53.142963
orange_cone,55,153,1765,00:42:53.177159
yellow_cone,973,467,0,00:42:53.177502
orange_cone,55,164,1761,00:42:53.207319
orange_cone,55,164,1766,00:42:53.242563
yellow_cone,970,468,0,00:42:53.272972
yellow_cone,970,468,0,00:42:53.312078
yellow_cone,972,468,0,00:42:53.352571
orange_cone,56,151,1770,00:42:53.390190
yellow_cone,972,467,0,00:42:53.390566
orange_cone,56,151,1766,00:42:53.432401
yellow_cone,972,467,0,00:42:53.432757
orange_cone,55,158,1759,00:42:53.473966
yellow_cone,972,468,0,00:42:53.474306
orange_cone,56,158,1766,00:42:53.595314
yellow_cone,973,469,0,00:42:53.595641
yellow_cone,971,467,0,00:42:53.627175
orange_cone,56,151,1771,00:42:53.627439
yellow_cone,971,467,0,00:42:53.665833
orange_cone,56,151,1767,00:42:53.666098
orange_cone,56,154,1761,00:42:53.704638
orange_cone,56,154,1766,00:42:53.735754
orange_cone,57,155,1767,00:42:53.766538
yellow_cone,972,469,0,00:42:53.766875
orange_cone,57,155,1769,00:42:53.799012
yellow_cone,972,469,0,00:42:53.799366
orange_cone,57,149,1763,00:42:53.836090
orange_cone,56,147,1778,00:42:53.867552
yellow_cone,971,468,0,00:42:53.867888
orange_cone,56,147,1770,00:42:53.904035
yellow_cone,971,468,0,00:42:53.904370
orange_cone,56,150,1767,00:42:53.935253
orange_cone,56,150,1767,00:42:53.975150
orange_cone,57,155,1766,00:42:54.015183
yellow_cone,971,467,0,00:42:54.015549
orange_cone,57,151,1770,00:42:54.053311
orange_cone,57,151,1768,00:42:54.094835
yellow_cone,971,468,0,00:42:54.134757
yellow_cone,971,468,0,00:42:54.173059
yellow_cone,971,468,0,00:42:54.213756
orange_cone,57,156,1771,00:42:54.246218
orange_cone,57,156,1776,00:42:54.277020
orange_cone,56,145,1770,00:42:54.306647
orange_cone,56,145,1767,00:42:54.338493
yellow_cone,971,467,0,00:42:54.369304
orange_cone,56,148,1761,00:42:54.369837
orange_cone,56,147,1767,00:42:54.402562
yellow_cone,971,467,0,00:42:54.402861
orange_cone,56,147,1767,00:42:54.436692
yellow_cone,971,467,0,00:42:54.436995
orange_cone,56,145,1767,00:42:54.466827
orange_cone,56,145,1763,00:42:54.500962
orange_cone,56,147,1771,00:42:54.669043
yellow_cone,972,468,0,00:42:54.836154
yellow_cone,972,468,0,00:42:54.873955
orange_cone,56,146,1762,00:42:54.912300
yellow_cone,972,467,0,00:42:54.944701
yellow_cone,972,467,0,00:42:54.979785
orange_cone,57,148,1768,00:42:55.010298
orange_cone,57,148,1770,00:42:55.044756
orange_cone,57,144,1766,00:42:55.310024
yellow_cone,972,467,0,00:42:55.310351
orange_cone,57,144,1769,00:42:55.346275
yellow_cone,972,467,0,00:42:55.346642
orange_cone,57,143,1762,00:42:55.446540
yellow_cone,972,469,0,00:42:55.446869
orange_cone,57,143,1771,00:42:55.481022
yellow_cone,972,469,0,00:42:55.481374
orange_cone,56,153,1763,00:42:55.511991
orange_cone,56,153,1773,00:42:55.543591
yellow_cone,974,469,0,00:42:55.578494
orange_cone,57,154,1766,00:42:55.578795
orange_cone,57,152,1769,00:42:55.616932
orange_cone,57,152,1768,00:42:55.650362
orange_cone,57,147,1764,00:42:55.679275
orange_cone,57,147,1770,00:42:55.718205
orange_cone,58,141,1776,00:42:55.758691
yellow_cone,971,467,0,00:42:55.759057
orange_cone,56,144,1765,00:42:55.797254
yellow_cone,972,467,0,00:42:55.797926
orange_cone,56,144,1771,00:42:55.834349
yellow_cone,972,467,0,00:42:55.834645
orange_cone,55,152,1769,00:42:55.932441
yellow_cone,55,157,1758,00:42:55.932732
orange_cone,55,152,1765,00:42:55.976772
yellow_cone,55,157,1764,00:42:55.977074
orange_cone,54,159,1767,00:42:56.022576
yellow_cone,972,467,0,00:42:56.062841
orange_cone,54,155,1764,00:42:56.063106
orange_cone,54,157,1766,00:42:56.101452
yellow_cone,972,467,0,00:42:56.101801
orange_cone,54,157,1769,00:42:56.142011
yellow_cone,972,467,0,00:42:56.142372
orange_cone,53,159,1752,00:42:56.172368
yellow_cone,972,468,0,00:42:56.172682
orange_cone,53,159,1751,00:42:56.202564
yellow_cone,972,468,0,00:42:56.202864
orange_cone,54,156,1759,00:42:56.242343
orange_cone,54,158,1770,00:42:56.280764
orange_cone,54,158,1754,00:42:56.320776
orange_cone,55,153,1767,00:42:56.417271
yellow_cone,971,466,0,00:42:56.418048
yellow_cone,972,467,0,00:42:56.449305
yellow_cone,972,467,0,00:42:56.485045
yellow_cone,973,467,0,00:42:56.521824
yellow_cone,973,467,0,00:42:56.560276
orange_cone,55,158,1766,00:42:56.680158
yellow_cone,973,468,0,00:42:56.680588
yellow_cone,973,466,0,00:42:56.773794
yellow_cone,973,466,0,00:42:56.819271
orange_cone,54,154,1758,00:42:56.855202
orange_cone,54,156,1766,00:42:56.886040
yellow_cone,972,466,0,00:42:56.886347
orange_cone,54,156,1767,00:42:56.926921
yellow_cone,972,466,0,00:42:56.927288
yellow_cone,972,469,0,00:42:56.969158
orange_cone,55,152,1767,00:42:56.969430
yellow_cone,972,467,0,00:42:57.009756
yellow_cone,972,467,0,00:42:57.053460
yellow_cone,973,468,0,00:42:57.096376
yellow_cone,972,467,0,00:42:57.194382
yellow_cone,972,467,0,00:42:57.233505
yellow_cone,972,468,0,00:42:57.296507
yellow_cone,972,468,0,00:42:57.332058
yellow_cone,972,467,0,00:42:57.360686
orange_cone,55,164,1761,00:42:57.360921
yellow_cone,972,467,0,00:42:57.394005
orange_cone,55,164,1763,00:42:57.394239
orange_cone,56,152,1767,00:42:57.486688
orange_cone,56,152,1759,00:42:57.521304
yellow_cone,971,468,0,00:42:57.552312
yellow_cone,971,468,0,00:42:57.595995
orange_cone,55,158,1764,00:42:57.667368
yellow_cone,971,467,0,00:42:57.667680
orange_cone,55,158,1765,00:42:57.701789
yellow_cone,971,467,0,00:42:57.702101
orange_cone,55,157,1756,00:42:57.801637
yellow_cone,972,468,0,00:42:57.831759
yellow_cone,972,468,0,00:42:57.868857
yellow_cone,972,467,0,00:42:57.898005
yellow_cone,972,467,0,00:42:57.935261
yellow_cone,971,466,0,00:42:57.977307
yellow_cone,971,466,0,00:42:58.012606
yellow_cone,971,467,0,00:42:58.048342
orange_cone,55,160,1761,00:42:58.048618
orange_cone,54,154,1756,00:42:58.153334
orange_cone,54,154,1759,00:42:58.195666
yellow_cone,972,467,0,00:42:58.235135
yellow_cone,972,467,0,00:42:58.264423
yellow_cone,972,467,0,00:42:58.297125
orange_cone,55,151,1764,00:42:58.461388
yellow_cone,973,468,0,00:42:58.461744
orange_cone,55,151,1760,00:42:58.490218
yellow_cone,973,468,0,00:42:58.490507
orange_cone,55,154,1760,00:42:58.520567
yellow_cone,972,467,0,00:42:58.520890
orange_cone,55,154,1758,00:42:58.564004
yellow_cone,972,467,0,00:42:58.564413
orange_cone,55,157,1764,00:42:58.610465
orange_cone,55,159,1756,00:42:58.654888
orange_cone,55,151,1767,00:42:58.687051
orange_cone,55,151,1762,00:42:58.720455
orange_cone,55,156,1769,00:42:58.749982
yellow_cone,971,468,0,00:42:58.750318
orange_cone,55,156,1762,00:42:58.789164
yellow_cone,971,468,0,00:42:58.789513
orange_cone,56,148,1766,00:42:58.818694
yellow_cone,974,468,0,00:42:58.818986
orange_cone,56,148,1775,00:42:58.858609
yellow_cone,974,468,0,00:42:58.858961
orange_cone,54,148,1756,00:42:58.899594
yellow_cone,972,468,0,00:42:58.899949
orange_cone,54,153,1763,00:42:58.938924
orange_cone,54,153,1764,00:42:58.980065
yellow_cone,974,468,0,00:42:59.022003
orange_cone,54,161,1767,00:42:59.022304
orange_cone,54,155,1765,00:42:59.061884
orange_cone,54,155,1759,00:42:59.102219
orange_cone,55,152,1750,00:42:59.144345
orange_cone,55,154,1761,00:42:59.183784
yellow_cone,971,468,0,00:42:59.184162
orange_cone,55,154,1761,00:42:59.223257
yellow_cone,971,468,0,00:42:59.223635
orange_cone,54,149,1756,00:42:59.260841
orange_cone,55,152,1755,00:42:59.289181
orange_cone,55,152,1755,00:42:59.325880
orange_cone,55,160,1757,00:42:59.364262
orange_cone,55,160,1768,00:42:59.403327
orange_cone,55,155,1758,00:42:59.448034
orange_cone,55,159,1763,00:42:59.493071
orange_cone,54,156,1774,00:42:59.534060
orange_cone,54,156,1769,00:42:59.576610
orange_cone,54,151,1759,00:42:59.617890
orange_cone,55,158,1766,00:42:59.656987
orange_cone,55,158,1768,00:42:59.699272
orange_cone,55,155,1752,00:42:59.740336
orange_cone,55,154,1755,00:42:59.779159
orange_cone,55,154,1760,00:42:59.820438
orange_cone,55,154,1758,00:42:59.862040
yellow_cone,972,468,0,00:42:59.862425
orange_cone,55,152,1766,00:42:59.982879
orange_cone,56,156,1768,00:43:00.022269
yellow_cone,971,468,0,00:43:00.022640
orange_cone,56,156,1774,00:43:00.057046
yellow_cone,971,468,0,00:43:00.057356
orange_cone,55,153,1769,00:43:00.084064
orange_cone,55,153,1765,00:43:00.114336
orange_cone,56,156,1762,00:43:00.143379
yellow_cone,975,467,0,00:43:00.143686
orange_cone,56,156,1764,00:43:00.185750
yellow_cone,975,467,0,00:43:00.186144
orange_cone,55,152,1763,00:43:00.250944
orange_cone,55,152,1761,00:43:00.288367
yellow_cone,972,467,0,00:43:00.379959
yellow_cone,972,467,0,00:43:00.413896
yellow_cone,971,467,0,00:43:00.444974
yellow_cone,971,467,0,00:43:00.478794
orange_cone,56,154,1759,00:43:00.509589
orange_cone,56,154,1779,00:43:00.541044
orange_cone,55,154,1755,00:43:00.576478
yellow_cone,974,467,0,00:43:00.611938
yellow_cone,974,467,0,00:43:00.649690
orange_cone,55,158,1757,00:43:00.679413
yellow_cone,972,467,0,00:43:00.679747
orange_cone,55,158,1757,00:43:00.713110
yellow_cone,972,467,0,00:43:00.713451
